id,segmentation,visit,spending,brand_type,ppa
138762,Seg.01 - Mass (<VND 25K),6,72,Street,12
138762,Seg.01 - Mass (<VND 25K),2,30,Chain,15
138763,Seg.01 - Mass (<VND 25K),4,68,Independent,17
138764,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Chain,40
138767,Seg.02 - Mass Asp (VND 25K - VND 59K),10,250,Independent,25
138768,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
138769,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
138770,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
138771,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
138772,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Independent,25
138772,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Street,25
138773,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
138775,Seg.01 - Mass (<VND 25K),26,520,Chain,20
138796,Seg.01 - Mass (<VND 25K),60,600,Independent,10
138797,Seg.01 - Mass (<VND 25K),30,450,Street,15
138798,Seg.01 - Mass (<VND 25K),5,75,Independent,15
138798,Seg.02 - Mass Asp (VND 25K - VND 59K),1,35,Chain,35
138799,Seg.02 - Mass Asp (VND 25K - VND 59K),1,35,Chain,35
138799,Seg.01 - Mass (<VND 25K),29,435,Independent,15
138800,Seg.01 - Mass (<VND 25K),30,450,Independent,15
138804,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
138813,Seg.02 - Mass Asp (VND 25K - VND 59K),7,175,Street,25
138814,Seg.02 - Mass Asp (VND 25K - VND 59K),20,1160,Chain,58
138815,Seg.01 - Mass (<VND 25K),60,900,Independent,15
138825,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
138825,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
138826,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
138827,Seg.02 - Mass Asp (VND 25K - VND 59K),8,320,Chain,40
138827,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
138828,Seg.02 - Mass Asp (VND 25K - VND 59K),15,750,Chain,50
138828,Seg.02 - Mass Asp (VND 25K - VND 59K),10,400,Independent,40
138829,Seg.01 - Mass (<VND 25K),8,128,Independent,16
138830,Seg.02 - Mass Asp (VND 25K - VND 59K),2,90,Chain,45
138830,Seg.01 - Mass (<VND 25K),28,336,Independent,12
138831,Seg.01 - Mass (<VND 25K),30,300,Independent,10
138838,Seg.03 - Premium (VND 60K - VND 99K),16,1120,Chain,70
138840,Seg.03 - Premium (VND 60K - VND 99K),16,1280,Chain,80
138842,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Chain,50
138842,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Independent,50
138843,Seg.04 - Super Premium (VND 100K+),12,1200,Chain,100
138845,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
138845,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Street,25
138846,Seg.02 - Mass Asp (VND 25K - VND 59K),12,480,Chain,40
138847,Seg.02 - Mass Asp (VND 25K - VND 59K),12,540,Chain,45
138848,Seg.02 - Mass Asp (VND 25K - VND 59K),8,280,Independent,35
138849,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Independent,40
138850,Seg.02 - Mass Asp (VND 25K - VND 59K),12,480,Chain,40
138851,Seg.02 - Mass Asp (VND 25K - VND 59K),12,540,Chain,45
138855,Seg.01 - Mass (<VND 25K),4,80,Independent,20
138861,Seg.01 - Mass (<VND 25K),8,96,Independent,12
138864,Seg.01 - Mass (<VND 25K),4,48,Street,12
138864,Seg.01 - Mass (<VND 25K),10,180,Independent,18
138865,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Street,40
138866,Seg.03 - Premium (VND 60K - VND 99K),15,900,Chain,60
138866,Seg.02 - Mass Asp (VND 25K - VND 59K),5,200,Street,40
138867,Seg.03 - Premium (VND 60K - VND 99K),8,480,Chain,60
138868,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
138869,Seg.01 - Mass (<VND 25K),10,180,Independent,18
138873,Seg.01 - Mass (<VND 25K),15,225,Street,15
138873,Seg.01 - Mass (<VND 25K),5,100,Independent,20
138879,Seg.02 - Mass Asp (VND 25K - VND 59K),5,200,Chain,40
138879,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
138880,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
138880,Seg.01 - Mass (<VND 25K),4,80,Street,20
138880,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Chain,40
138882,Seg.02 - Mass Asp (VND 25K - VND 59K),10,400,Chain,40
138882,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
138883,Seg.02 - Mass Asp (VND 25K - VND 59K),6,300,Chain,50
138883,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
138907,Seg.02 - Mass Asp (VND 25K - VND 59K),15,375,Independent,25
138907,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Street,25
138908,Seg.02 - Mass Asp (VND 25K - VND 59K),10,300,Independent,30
138909,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
138909,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Street,25
138910,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Street,25
138910,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Independent,25
138911,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Independent,25
138911,Seg.03 - Premium (VND 60K - VND 99K),1,60,Chain,60
138912,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
138913,Seg.02 - Mass Asp (VND 25K - VND 59K),30,900,Independent,30
138917,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
138918,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
138919,Seg.03 - Premium (VND 60K - VND 99K),4,240,Chain,60
138920,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
138921,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Independent,35
138922,Seg.02 - Mass Asp (VND 25K - VND 59K),8,280,Independent,35
138922,Seg.02 - Mass Asp (VND 25K - VND 59K),1,55,Chain,55
138932,Seg.01 - Mass (<VND 25K),1,21,Chain,21
138932,Seg.01 - Mass (<VND 25K),89,623,Street,7
138933,Seg.01 - Mass (<VND 25K),7,105,Street,15
138933,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Chain,30
138934,Seg.01 - Mass (<VND 25K),20,140,Street,7
138934,Seg.01 - Mass (<VND 25K),10,170,Chain,17
138935,Seg.02 - Mass Asp (VND 25K - VND 59K),10,590,Chain,59
138935,Seg.01 - Mass (<VND 25K),1,10,Street,10
138935,Seg.02 - Mass Asp (VND 25K - VND 59K),1,50,Independent,50
138936,Seg.01 - Mass (<VND 25K),30,210,Street,7
138937,Seg.01 - Mass (<VND 25K),30,180,Street,6
138940,Seg.02 - Mass Asp (VND 25K - VND 59K),2,96,Independent,48
138940,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
138940,Seg.01 - Mass (<VND 25K),26,260,Street,10
138941,Seg.01 - Mass (<VND 25K),30,180,Street,6
138942,Seg.01 - Mass (<VND 25K),30,180,Independent,6
138943,Seg.01 - Mass (<VND 25K),8,120,Independent,15
138944,Seg.01 - Mass (<VND 25K),4,40,Street,10
138945,Seg.01 - Mass (<VND 25K),30,240,Independent,8
138951,Seg.02 - Mass Asp (VND 25K - VND 59K),3,165,Chain,55
138951,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Street,25
138968,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
138969,Seg.03 - Premium (VND 60K - VND 99K),5,350,Chain,70
138969,Seg.02 - Mass Asp (VND 25K - VND 59K),25,625,Independent,25
138970,Seg.01 - Mass (<VND 25K),4,60,Street,15
138971,Seg.02 - Mass Asp (VND 25K - VND 59K),10,250,Independent,25
138973,Seg.01 - Mass (<VND 25K),3,30,Street,10
138973,Seg.01 - Mass (<VND 25K),5,75,Independent,15
138974,Seg.02 - Mass Asp (VND 25K - VND 59K),20,500,Independent,25
138974,Seg.02 - Mass Asp (VND 25K - VND 59K),10,450,Chain,45
138975,Seg.01 - Mass (<VND 25K),2,30,Independent,15
138976,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
138976,Seg.01 - Mass (<VND 25K),1,10,Street,10
138977,Seg.01 - Mass (<VND 25K),1,12,Street,12
138977,Seg.01 - Mass (<VND 25K),1,20,Independent,20
138978,Seg.01 - Mass (<VND 25K),30,360,Street,12
138979,Seg.01 - Mass (<VND 25K),1,15,Independent,15
138979,Seg.02 - Mass Asp (VND 25K - VND 59K),2,90,Chain,45
138980,Seg.01 - Mass (<VND 25K),20,160,Street,8
138980,Seg.01 - Mass (<VND 25K),10,150,Independent,15
138983,Seg.01 - Mass (<VND 25K),4,80,Independent,20
138984,Seg.01 - Mass (<VND 25K),6,108,Independent,18
138984,Seg.01 - Mass (<VND 25K),2,24,Street,12
138985,Seg.02 - Mass Asp (VND 25K - VND 59K),30,750,Independent,25
138987,Seg.01 - Mass (<VND 25K),2,30,Street,15
138989,Seg.01 - Mass (<VND 25K),3,45,Street,15
138990,Seg.04 - Super Premium (VND 100K+),5,500,Chain,100
138991,Seg.02 - Mass Asp (VND 25K - VND 59K),6,180,Independent,30
138991,Seg.03 - Premium (VND 60K - VND 99K),2,160,Chain,80
138994,Seg.01 - Mass (<VND 25K),3,36,Street,12
138994,Seg.02 - Mass Asp (VND 25K - VND 59K),3,159,Chain,53
138996,Seg.01 - Mass (<VND 25K),5,60,Street,12
138996,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
138999,Seg.01 - Mass (<VND 25K),2,24,Street,12
139000,Seg.01 - Mass (<VND 25K),4,40,Street,10
139001,Seg.01 - Mass (<VND 25K),4,40,Street,10
139004,Seg.01 - Mass (<VND 25K),3,60,Independent,20
139004,Seg.02 - Mass Asp (VND 25K - VND 59K),1,49,Chain,49
139005,Seg.01 - Mass (<VND 25K),2,36,Independent,18
139005,Seg.01 - Mass (<VND 25K),2,24,Street,12
139006,Seg.01 - Mass (<VND 25K),20,300,Street,15
139006,Seg.01 - Mass (<VND 25K),10,200,Independent,20
139007,Seg.01 - Mass (<VND 25K),14,280,Independent,20
139008,Seg.01 - Mass (<VND 25K),2,20,Street,10
139008,Seg.01 - Mass (<VND 25K),6,90,Independent,15
139009,Seg.02 - Mass Asp (VND 25K - VND 59K),3,105,Street,35
139011,Seg.03 - Premium (VND 60K - VND 99K),4,240,Chain,60
139012,Seg.01 - Mass (<VND 25K),2,24,Street,12
139013,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
139014,Seg.01 - Mass (<VND 25K),30,240,Street,8
139015,Seg.02 - Mass Asp (VND 25K - VND 59K),1,55,Chain,55
139015,Seg.01 - Mass (<VND 25K),3,45,Street,15
139017,Seg.03 - Premium (VND 60K - VND 99K),1,60,Chain,60
139017,Seg.01 - Mass (<VND 25K),2,30,Street,15
139018,Seg.01 - Mass (<VND 25K),4,60,Street,15
139019,Seg.02 - Mass Asp (VND 25K - VND 59K),12,420,Independent,35
139020,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Independent,35
139021,Seg.01 - Mass (<VND 25K),31,372,Street,12
139022,Seg.01 - Mass (<VND 25K),30,390,Independent,13
139023,Seg.01 - Mass (<VND 25K),30,450,Street,15
139024,Seg.02 - Mass Asp (VND 25K - VND 59K),4,180,Chain,45
139025,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
139026,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
139026,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
139027,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
139028,Seg.01 - Mass (<VND 25K),5,50,Street,10
139028,Seg.01 - Mass (<VND 25K),15,300,Independent,20
139029,Seg.02 - Mass Asp (VND 25K - VND 59K),26,780,Street,30
139029,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Independent,50
139030,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
139030,Seg.01 - Mass (<VND 25K),5,75,Street,15
139031,Seg.01 - Mass (<VND 25K),3,36,Street,12
139031,Seg.01 - Mass (<VND 25K),5,90,Independent,18
139032,Seg.01 - Mass (<VND 25K),28,280,Street,10
139033,Seg.01 - Mass (<VND 25K),15,150,Independent,10
139033,Seg.01 - Mass (<VND 25K),5,50,Street,10
139034,Seg.01 - Mass (<VND 25K),4,48,Street,12
139036,Seg.02 - Mass Asp (VND 25K - VND 59K),14,560,Chain,40
139036,Seg.02 - Mass Asp (VND 25K - VND 59K),6,240,Independent,40
139037,Seg.02 - Mass Asp (VND 25K - VND 59K),8,320,Independent,40
139039,Seg.01 - Mass (<VND 25K),30,300,Street,10
139041,Seg.01 - Mass (<VND 25K),1,15,Independent,15
139041,Seg.01 - Mass (<VND 25K),2,24,Street,12
139042,Seg.01 - Mass (<VND 25K),30,240,Street,8
139043,Seg.01 - Mass (<VND 25K),30,300,Street,10
139045,Seg.01 - Mass (<VND 25K),4,60,Independent,15
139046,Seg.01 - Mass (<VND 25K),4,80,Independent,20
139052,Seg.02 - Mass Asp (VND 25K - VND 59K),1,25,Independent,25
139052,Seg.01 - Mass (<VND 25K),2,20,Street,10
139053,Seg.01 - Mass (<VND 25K),20,300,Street,15
139054,Seg.01 - Mass (<VND 25K),8,96,Street,12
139055,Seg.01 - Mass (<VND 25K),30,300,Street,10
139056,Seg.01 - Mass (<VND 25K),7,105,Street,15
139062,Seg.03 - Premium (VND 60K - VND 99K),4,240,Chain,60
139062,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
139063,Seg.02 - Mass Asp (VND 25K - VND 59K),8,280,Independent,35
139064,Seg.02 - Mass Asp (VND 25K - VND 59K),30,1050,Chain,35
139065,Seg.01 - Mass (<VND 25K),12,144,Street,12
139069,Seg.01 - Mass (<VND 25K),10,100,Street,10
139069,Seg.01 - Mass (<VND 25K),20,300,Independent,15
139070,Seg.01 - Mass (<VND 25K),30,600,Independent,20
139071,Seg.01 - Mass (<VND 25K),4,80,Independent,20
139072,Seg.01 - Mass (<VND 25K),2,30,Street,15
139080,Seg.02 - Mass Asp (VND 25K - VND 59K),2,98,Chain,49
139081,Seg.01 - Mass (<VND 25K),28,280,Independent,10
139081,Seg.02 - Mass Asp (VND 25K - VND 59K),2,58,Chain,29
139082,Seg.01 - Mass (<VND 25K),30,240,Independent,8
139083,Seg.02 - Mass Asp (VND 25K - VND 59K),2,58,Chain,29
139083,Seg.01 - Mass (<VND 25K),30,360,Independent,12
139083,Seg.01 - Mass (<VND 25K),4,32,Street,8
139085,Seg.01 - Mass (<VND 25K),30,240,Independent,8
139086,Seg.01 - Mass (<VND 25K),30,300,Street,10
139086,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Chain,30
139086,Seg.02 - Mass Asp (VND 25K - VND 59K),1,50,Independent,50
139087,Seg.01 - Mass (<VND 25K),30,360,Independent,12
139088,Seg.01 - Mass (<VND 25K),4,40,Independent,10
139089,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
139096,Seg.01 - Mass (<VND 25K),5,50,Independent,10
139097,Seg.01 - Mass (<VND 25K),4,60,Independent,15
139098,Seg.01 - Mass (<VND 25K),8,64,Independent,8
139099,Seg.01 - Mass (<VND 25K),9,135,Independent,15
139100,Seg.01 - Mass (<VND 25K),8,120,Independent,15
139100,Seg.01 - Mass (<VND 25K),2,18,Street,9
139101,Seg.01 - Mass (<VND 25K),8,96,Street,12
139102,Seg.01 - Mass (<VND 25K),30,240,Street,8
139103,Seg.01 - Mass (<VND 25K),12,216,Independent,18
139136,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
139137,Seg.01 - Mass (<VND 25K),30,300,Street,10
139144,Seg.01 - Mass (<VND 25K),4,60,Street,15
139145,Seg.01 - Mass (<VND 25K),2,36,Chain,18
139160,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
139164,Seg.01 - Mass (<VND 25K),20,200,Street,10
139164,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
139170,Seg.01 - Mass (<VND 25K),15,225,Independent,15
139170,Seg.01 - Mass (<VND 25K),5,50,Street,10
139171,Seg.01 - Mass (<VND 25K),2,20,Street,10
139171,Seg.01 - Mass (<VND 25K),8,96,Independent,12
139172,Seg.01 - Mass (<VND 25K),20,200,Street,10
139172,Seg.02 - Mass Asp (VND 25K - VND 59K),30,900,Independent,30
139173,Seg.01 - Mass (<VND 25K),6,60,Independent,10
139174,Seg.01 - Mass (<VND 25K),20,160,Independent,8
139174,Seg.01 - Mass (<VND 25K),10,70,Street,7
139175,Seg.01 - Mass (<VND 25K),15,225,Independent,15
139175,Seg.01 - Mass (<VND 25K),5,35,Street,7
139176,Seg.01 - Mass (<VND 25K),4,40,Independent,10
139177,Seg.01 - Mass (<VND 25K),15,150,Independent,10
139177,Seg.01 - Mass (<VND 25K),5,40,Street,8
139178,Seg.01 - Mass (<VND 25K),2,20,Street,10
139178,Seg.01 - Mass (<VND 25K),8,160,Independent,20
139179,Seg.01 - Mass (<VND 25K),4,40,Street,10
139179,Seg.01 - Mass (<VND 25K),26,260,Independent,10
139180,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
139180,Seg.01 - Mass (<VND 25K),5,60,Street,12
139181,Seg.01 - Mass (<VND 25K),8,80,Street,10
139182,Seg.01 - Mass (<VND 25K),6,72,Street,12
139182,Seg.02 - Mass Asp (VND 25K - VND 59K),5,175,Independent,35
139182,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
139183,Seg.01 - Mass (<VND 25K),30,300,Street,10
139192,Seg.01 - Mass (<VND 25K),20,160,Street,8
139208,Seg.01 - Mass (<VND 25K),4,80,Independent,20
139209,Seg.02 - Mass Asp (VND 25K - VND 59K),17,680,Independent,40
139209,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Chain,40
139210,Seg.01 - Mass (<VND 25K),10,100,Street,10
139210,Seg.02 - Mass Asp (VND 25K - VND 59K),6,180,Independent,30
139211,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
139212,Seg.01 - Mass (<VND 25K),30,240,Street,8
139227,Seg.02 - Mass Asp (VND 25K - VND 59K),4,196,Chain,49
139228,Seg.02 - Mass Asp (VND 25K - VND 59K),4,156,Chain,39
139228,Seg.01 - Mass (<VND 25K),26,260,Street,10
139229,Seg.01 - Mass (<VND 25K),30,240,Street,8
139229,Seg.02 - Mass Asp (VND 25K - VND 59K),4,196,Chain,49
139230,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Independent,50
139231,Seg.02 - Mass Asp (VND 25K - VND 59K),30,990,Chain,33
139232,Seg.02 - Mass Asp (VND 25K - VND 59K),2,78,Chain,39
139233,Seg.02 - Mass Asp (VND 25K - VND 59K),1,50,Chain,50
139233,Seg.01 - Mass (<VND 25K),3,60,Independent,20
139240,Seg.01 - Mass (<VND 25K),30,360,Independent,12
139241,Seg.01 - Mass (<VND 25K),2,20,Independent,10
139241,Seg.01 - Mass (<VND 25K),1,6,Street,6
139241,Seg.02 - Mass Asp (VND 25K - VND 59K),1,49,Chain,49
139242,Seg.01 - Mass (<VND 25K),30,210,Street,7
139243,Seg.01 - Mass (<VND 25K),11,99,Street,9
139243,Seg.02 - Mass Asp (VND 25K - VND 59K),5,295,Chain,59
139299,Seg.01 - Mass (<VND 25K),30,210,Street,7
139300,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
139300,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Chain,35
139301,Seg.02 - Mass Asp (VND 25K - VND 59K),2,78,Chain,39
139301,Seg.01 - Mass (<VND 25K),18,180,Street,10
139301,Seg.02 - Mass Asp (VND 25K - VND 59K),10,300,Independent,30
139302,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
139309,Seg.01 - Mass (<VND 25K),8,160,Independent,20
139310,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
139311,Seg.01 - Mass (<VND 25K),10,60,Street,6
139311,Seg.01 - Mass (<VND 25K),20,400,Independent,20
139312,Seg.01 - Mass (<VND 25K),4,40,Independent,10
139313,Seg.01 - Mass (<VND 25K),30,300,Street,10
139314,Seg.01 - Mass (<VND 25K),7,70,Independent,10
139315,Seg.01 - Mass (<VND 25K),10,80,Street,8
139315,Seg.01 - Mass (<VND 25K),30,600,Independent,20
139317,Seg.01 - Mass (<VND 25K),30,240,Independent,8
139318,Seg.01 - Mass (<VND 25K),30,450,Independent,15
139619,Seg.01 - Mass (<VND 25K),8,120,Street,15
139620,Seg.01 - Mass (<VND 25K),4,60,Street,15
139781,Seg.04 - Super Premium (VND 100K+),8,800,Chain,100
139782,Seg.03 - Premium (VND 60K - VND 99K),8,480,Chain,60
139783,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
139784,Seg.04 - Super Premium (VND 100K+),8,800,Chain,100
139785,Seg.01 - Mass (<VND 25K),8,80,Independent,10
139878,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
139879,Seg.03 - Premium (VND 60K - VND 99K),8,560,Chain,70
139880,Seg.03 - Premium (VND 60K - VND 99K),4,320,Chain,80
139881,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
139914,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Street,30
139914,Seg.02 - Mass Asp (VND 25K - VND 59K),19,950,Chain,50
139915,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Chain,40
139916,Seg.03 - Premium (VND 60K - VND 99K),12,840,Chain,70
139917,Seg.04 - Super Premium (VND 100K+),10,1000,Chain,100
139918,Seg.02 - Mass Asp (VND 25K - VND 59K),6,240,Chain,40
139920,Seg.03 - Premium (VND 60K - VND 99K),12,720,Chain,60
139949,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
139950,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
139951,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
139952,Seg.02 - Mass Asp (VND 25K - VND 59K),3,105,Independent,35
139953,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
139956,Seg.03 - Premium (VND 60K - VND 99K),4,260,Chain,65
139957,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
139958,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
139959,Seg.02 - Mass Asp (VND 25K - VND 59K),15,600,Independent,40
139960,Seg.02 - Mass Asp (VND 25K - VND 59K),8,360,Independent,45
139961,Seg.03 - Premium (VND 60K - VND 99K),8,480,Chain,60
139962,Seg.03 - Premium (VND 60K - VND 99K),12,720,Chain,60
139965,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
139966,Seg.01 - Mass (<VND 25K),4,80,Independent,20
139971,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
139987,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
139988,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
139989,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
139991,Seg.02 - Mass Asp (VND 25K - VND 59K),30,750,Independent,25
139992,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
139994,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
139995,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
139996,Seg.02 - Mass Asp (VND 25K - VND 59K),16,800,Chain,50
139997,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Chain,50
140007,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
140008,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
140009,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
140010,Seg.02 - Mass Asp (VND 25K - VND 59K),3,105,Independent,35
140019,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
140029,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Independent,35
140030,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
140031,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Independent,35
140032,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Chain,50
140032,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
140033,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
140033,Seg.02 - Mass Asp (VND 25K - VND 59K),6,300,Chain,50
140034,Seg.04 - Super Premium (VND 100K+),16,1600,Chain,100
140035,Seg.03 - Premium (VND 60K - VND 99K),4,240,Chain,60
140057,Seg.01 - Mass (<VND 25K),10,200,Street,20
140057,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
140058,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Chain,40
140058,Seg.01 - Mass (<VND 25K),1,20,Independent,20
140059,Seg.01 - Mass (<VND 25K),5,100,Street,20
140059,Seg.02 - Mass Asp (VND 25K - VND 59K),20,600,Independent,30
140059,Seg.02 - Mass Asp (VND 25K - VND 59K),5,200,Chain,40
140060,Seg.02 - Mass Asp (VND 25K - VND 59K),20,600,Independent,30
140060,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
140060,Seg.01 - Mass (<VND 25K),6,120,Street,20
140061,Seg.02 - Mass Asp (VND 25K - VND 59K),6,210,Independent,35
140062,Seg.02 - Mass Asp (VND 25K - VND 59K),7,210,Independent,30
140062,Seg.02 - Mass Asp (VND 25K - VND 59K),3,105,Chain,35
140063,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
140064,Seg.01 - Mass (<VND 25K),1,20,Street,20
140064,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
140095,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
140096,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
140097,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
140098,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
140099,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
140100,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
140101,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
140101,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Street,25
140102,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
140103,Seg.02 - Mass Asp (VND 25K - VND 59K),10,250,Independent,25
140103,Seg.02 - Mass Asp (VND 25K - VND 59K),5,125,Street,25
